# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.stubs.lookupDuration90PMs,1741339472614000000,1741339532539000000,0.0
Indexes.stubs.lookupDurationAvgMs,1741339472614000000,1741339532539000000,0.0
IndexesFlusher.totalFlushes,1741339472614000000,1741339532539000000,119
Indexing.cache.totalCacheAccesses,1741339472614000000,1741339532539000000,89862
Indexing.writesQueuedMax,1741339472614000000,1741339532539000000,0
IndexesFlusher.totalFlushingTimeUs,1741339472614000000,1741339532539000000,4244117
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1741339472614000000,1741339532539000000,386
workspaceModel.workspaceFileIndexData.markDirty.ms,1741339472614000000,1741339532539000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1741339472614000000,1741339532539000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1741339472614000000,1741339532539000000,0
workspaceModel.pre.handlers.ms,1741339472614000000,1741339532539000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1741339472614000000,1741339532539000000,4
workspaceModel.cachedValueWithParameters.total.get.count,1741339472614000000,1741339532539000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1741339472614000000,1741339532539000000,1894
workspaceModel.on.changed.ms,1741339472614000000,1741339532539000000,0
workspaceModel.updates.ms,1741339472614000000,1741339532539000000,0
workspaceModel.cachedValue.from.cache.count,1741339472614000000,1741339532539000000,11241
workspaceModel.workspaceFileIndexData.init.ms,1741339472614000000,1741339532539000000,0
workspaceModel.cachedValue.clear.count,1741339472614000000,1741339532539000000,0
workspaceModel.init.bridges.ms,1741339472614000000,1741339532539000000,0
workspaceModel.cachedValue.total.get.count,1741339472614000000,1741339532539000000,11244
workspaceModel.on.before.changed.ms,1741339472614000000,1741339532539000000,0
workspaceModel.loading.total.ms,1741339472614000000,1741339532539000000,0
workspaceModel.cachedValueWithParameters.clear.count,1741339472614000000,1741339532539000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1741339472614000000,1741339532539000000,0
workspaceModel.to.snapshot.ms,1741339472614000000,1741339532539000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1741339472614000000,1741339532539000000,0
workspaceModel.replace.project.model.ms,1741339472614000000,1741339532539000000,0
workspaceModel.full.replace.project.model.ms,1741339472614000000,1741339532539000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1741339472614000000,1741339532539000000,0
workspaceModel.cachedValue.calculated.count,1741339472614000000,1741339532539000000,3
workspaceModel.collect.changes.ms,1741339472614000000,1741339532539000000,0
workspaceModel.initializing.ms,1741339472614000000,1741339532539000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1741339472614000000,1741339532539000000,98
workspaceModel.updates.count,1741339472614000000,1741339532539000000,0
workspaceModel.workspaceFileIndexData.instances.count,1741339472614000000,1741339532539000000,0
workspaceModel.loading.from.cache.ms,1741339472614000000,1741339532539000000,0
workspaceModel.update.unloaded.entities.ms,1741339472614000000,1741339532539000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1741339472614000000,1741339532539000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1741339472614000000,1741339532539000000,0
workspaceModel.check.recursive.update.ms,1741339472614000000,1741339532539000000,0
workspaceModel.updates.precise.ms,1741339472614000000,1741339532539000000,0
cacheStateStorage.get.duration,1741339472614000000,1741339532539000000,0
cacheStateStorage.set.duration,1741339472614000000,1741339532539000000,0
cacheStateStorage.get.counter,1741339472614000000,1741339532539000000,0
cacheStateStorage.set.counter,1741339472614000000,1741339532539000000,0
lexer.RegExp.size.bytes,1741339472614000000,1741339532539000000,64
lexer.JAVA.size.bytes,1741339472614000000,1741339532539000000,559201
writeAction.max.wait.ms,1741339472614000000,1741339532539000000,76
lexer.RELAX-NG.time.ns,1741339472614000000,1741339532539000000,7666083
lexer.RELAX-NG.size.bytes,1741339472614000000,1741339532539000000,117
DiskQueryRelay.tasksRequested,1741339472614000000,1741339532539000000,1329
parser.RegExp.time.ns,1741339472614000000,1741339532539000000,48650251
parser.RELAX-NG.time.ns,1741339472614000000,1741339532539000000,47914083
DiskQueryRelay.tasksExecuted,1741339472614000000,1741339532539000000,1097
parser.HTML.time.ns,1741339472614000000,1741339532539000000,341867627
lexer.HTML.size.bytes,1741339472614000000,1741339532539000000,108903
lexer.HTML.time.ns,1741339472614000000,1741339532539000000,38106584
parser.JAVA.time.ns,1741339472614000000,1741339532539000000,3447555542
parser.HTML.size.bytes,1741339472614000000,1741339532539000000,108903
parser.XML.size.bytes,1741339472614000000,1741339532539000000,165690
writeAction.wait.ms,1741339472614000000,1741339532539000000,0
lexer.RegExp.time.ns,1741339472614000000,1741339532539000000,2438333
lexer.XML.time.ns,1741339472614000000,1741339532539000000,15248792
parser.JAVA.size.bytes,1741339472614000000,1741339532539000000,559201
parser.XML.time.ns,1741339472614000000,1741339532539000000,78511126
writeAction.count,1741339472614000000,1741339532539000000,0
parser.RegExp.size.bytes,1741339472614000000,1741339532539000000,64
DiskQueryRelay.taskWaitingTotalTimeUs,1741339472614000000,1741339532539000000,8599696
writeAction.median.wait.ms,1741339472614000000,1741339532539000000,100
parser.RELAX-NG.size.bytes,1741339472614000000,1741339532539000000,117
lexer.JAVA.time.ns,1741339472614000000,1741339532539000000,235504548
lexer.XML.size.bytes,1741339472614000000,1741339532539000000,165690
DiskQueryRelay.taskExecutionTotalTimeUs,1741339472614000000,1741339532539000000,5222242
FilePageCacheLockFree.totalBytesRead,1741339472614000000,1741339532539000000,0
FilePageCache.pageFastCacheHits,1741339472614000000,1741339532539000000,81609
FilePageCacheLockFree.totalPagesRequested,1741339472614000000,1741339532539000000,0
StorageLockContext.competingThreads.avg,1741339472614000000,1741339532539000000,0.0
FilePageCacheLockFree.totalPagesWritten,1741339472614000000,1741339532539000000,0
FilePageCache.capacityInBytes,1741339472614000000,1741339532539000000,503316478
FilePageCacheLockFree.totalClosedStoragesReclaimed,1741339472614000000,1741339532539000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1741339472614000000,1741339532539000000,3125689
FilePageCache.pageLoadsAboveSizeThreshold,1741339472614000000,1741339532539000000,35
FilePageCacheLockFree.totalBytesRequested,1741339472614000000,1741339532539000000,0
FilePageCacheLockFree.nativeBytesInUse,1741339472614000000,1741339532539000000,0
DirectByteBufferAllocator.hits,1741339472614000000,1741339532539000000,35
FilePageCacheLockFree.totalHeapBytesAllocated,1741339472614000000,1741339532539000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1741339472614000000,1741339532539000000,1048576
FilePageCacheLockFree.totalNativeBytesReclaimed,1741339472614000000,1741339532539000000,0
MappedFileStorage.totalBytesMapped,1741339472614000000,1741339532539000000,202637312
FilePageCache.totalPageDisposalsUs,1741339472614000000,1741339532539000000,3472
StreamlinedBlobStorage.recordsRelocated,1741339472614000000,1741339532539000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1741339472614000000,1741339532539000000,0
MappedFileStorage.storages,1741339472614000000,1741339532539000000,16
FilePageCache.disposedBuffers,1741339472614000000,1741339532539000000,35
FilePageCache.pageHits,1741339472614000000,1741339532539000000,1636
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1741339472614000000,1741339532539000000,503316480
MappedFileStorage.totalPagesMapped,1741339472614000000,1741339532539000000,16
FilePageCacheLockFree.totalPagesAllocated,1741339472614000000,1741339532539000000,0
StreamlinedBlobStorage.recordsAllocated,1741339472614000000,1741339532539000000,801
FilePageCacheLockFree.housekeeperTurnsDone,1741339472614000000,1741339532539000000,0
StorageLockContext.competingThreads.max,1741339472614000000,1741339532539000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1741339472614000000,1741339532539000000,0
StorageLockContext.competingThreads.90P,1741339472614000000,1741339532539000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1741339472614000000,1741339532539000000,0
FilePageCacheLockFree.totalPagesHandedOver,1741339472614000000,1741339532539000000,0
FilePageCache.uncachedFileAccess,1741339472614000000,1741339532539000000,37
FilePageCacheLockFree.totalBytesWritten,1741339472614000000,1741339532539000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1741339472614000000,1741339532539000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1741339472614000000,1741339532539000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1741339472614000000,1741339532539000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1741339472614000000,1741339532539000000,0
DirectByteBufferAllocator.disposed,1741339472614000000,1741339532539000000,0
FilePageCacheLockFree.totalPagesReadMs,1741339472614000000,1741339532539000000,0
DirectByteBufferAllocator.misses,1741339472614000000,1741339532539000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1741339472614000000,1741339532539000000,2407172
FilePageCacheLockFree.totalPagesReclaimed,1741339472614000000,1741339532539000000,0
FilePageCacheLockFree.heapBytesInUse,1741339472614000000,1741339532539000000,0
DirectByteBufferAllocator.reclaimed,1741339472614000000,1741339532539000000,35
StreamlinedBlobStorage.recordsDeleted,1741339472614000000,1741339532539000000,2
FilePageCacheLockFree.totalPagesWriteMs,1741339472614000000,1741339532539000000,0
FilePageCache.maxCacheSizeInBytes,1741339472614000000,1741339532539000000,502267904
MappedFileStorage.totalTimeSpentOnMappingUs,1741339472614000000,1741339532539000000,28248
FilePageCache.totalPageLoadsUs,1741339472614000000,1741339532539000000,3467359
FilePageCache.maxRegisteredFiles,1741339472614000000,1741339532539000000,1121
FilePageCache.pageLoads,1741339472614000000,1741339532539000000,0
